,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
13724,072_044.dat,522.3,504.81,9880.0,5,4.04
13725,072_045.dat,524.68,506.55,10018.0,7,4.06
13726,072_046.dat,524.0,507.3,8692.0,5,4.32
13727,072_047.dat,523.9,506.27,7316.0,7,4.4
13728,072_048.dat,522.75,506.37,8223.0,12,4.36
13729,072_049.dat,523.26,506.13,10754.0,1,3.65
13730,072_050.dat,522.79,505.98,10719.0,2,3.71
13731,072_051.dat,524.81,508.62,9294.0,4,4.26
13732,072_052.dat,524.76,505.88,7367.0,8,4.43
13733,072_053.dat,522.26,506.23,10849.0,1,3.24
13734,072_054.dat,521.97,505.47,9231.0,5,4.11
13735,072_055.dat,522.72,506.51,10225.0,7,3.94
13736,072_056.dat,522.78,506.45,8464.0,7,4.39
13737,072_057.dat,523.39,505.71,6385.0,3,4.58
13738,072_058.dat,523.13,506.03,10822.0,3,3.63
13739,072_059.dat,522.18,506.7,5127.0,9,4.58
13740,072_060.dat,522.21,505.91,9277.0,4,4.22
13741,072_061.dat,522.32,506.45,6351.0,11,4.45
13742,072_062.dat,522.16,505.7,9768.0,8,3.92
13743,072_063.dat,522.91,505.57,8145.0,5,4.4
13744,072_064.dat,522.26,505.37,9242.0,10,4.19
13745,072_065.dat,522.23,506.4,8236.0,7,4.33
13746,072_066.dat,523.55,505.44,7757.0,5,4.41
13747,072_067.dat,523.24,505.8,9317.0,6,4.11
13748,072_068.dat,523.16,506.29,10203.0,10,4.0
13749,072_069.dat,523.34,504.96,9286.0,6,4.15
13750,072_070.dat,523.26,505.81,4834.0,3,4.62
13751,072_071.dat,522.72,508.61,6276.0,6,4.6
13752,072_072.dat,523.39,505.75,6941.0,6,4.48
13753,072_073.dat,522.69,506.0,8247.0,5,4.38
