,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
420,02/000_020.dat,509.02,537.48,984.0,5,6.98
421,02/000_021.dat,506.5,537.82,5197.0,3,7.22
422,02/000_022.dat,506.69,537.74,9997.0,1,7.25
423,02/000_023.dat,507.64,537.91,2299.0,9,7.25
424,02/000_024.dat,505.0,538.5,3895.0,6,7.25
425,02/000_025.dat,507.02,537.94,8678.0,1,7.26
426,02/000_026.dat,506.06,538.08,6695.0,2,7.26
427,02/000_027.dat,505.27,539.12,1727.0,5,7.09
428,02/000_028.dat,506.14,539.21,8433.0,1,7.21
429,02/000_029.dat,506.4,538.7,11653.0,1,7.23
430,02/000_030.dat,506.04,538.75,10670.0,1,7.22
431,02/000_031.dat,505.87,538.4,9438.0,1,7.24
432,02/000_032.dat,506.44,538.46,5319.0,2,7.28
433,02/000_033.dat,505.96,539.81,6882.0,2,7.27
434,02/000_034.dat,505.95,538.84,4942.0,6,7.25
435,02/000_035.dat,505.18,540.45,3579.0,4,7.22
436,02/000_036.dat,507.47,539.63,1936.0,6,7.13
437,02/000_037.dat,505.65,539.26,4690.0,5,7.23
438,02/000_038.dat,504.53,539.71,6037.0,2,7.26
439,02/000_039.dat,504.36,540.03,7600.0,2,7.25
440,02/001_000.dat,504.73,533.75,11225.0,1,7.24
441,02/001_001.dat,503.73,535.03,9054.0,1,7.26
442,02/001_002.dat,502.71,534.54,2729.0,5,7.19
443,02/001_003.dat,503.8,536.33,957.0,5,6.91
444,02/001_004.dat,505.11,535.26,1748.0,6,7.15
445,02/001_005.dat,503.33,536.62,5670.0,2,7.27
446,02/001_006.dat,504.23,536.2,5523.0,1,7.27
447,02/001_007.dat,504.19,536.29,2934.0,5,7.11
448,02/001_008.dat,505.14,536.85,1735.0,4,7.07
449,02/001_009.dat,504.59,536.21,1150.0,5,7.13
450,02/001_010.dat,502.63,536.13,3781.0,2,7.29
451,02/001_011.dat,505.41,537.08,2071.0,3,7.21
452,02/001_012.dat,504.59,535.89,1782.0,3,7.23
453,02/001_013.dat,504.44,535.58,522.0,4,6.91
454,02/001_014.dat,504.24,537.11,611.0,4,7.04
455,02/001_015.dat,503.73,536.83,3275.0,2,7.31
456,02/001_016.dat,504.04,537.33,5673.0,2,7.31
457,02/001_017.dat,503.81,537.28,5252.0,1,7.3
458,02/001_018.dat,504.15,537.59,2726.0,3,7.17
459,02/001_019.dat,505.71,536.99,973.0,4,6.82
460,02/001_020.dat,504.95,537.26,620.0,3,6.72
